,x,y,type,id,color
419,-1.501888,-2.5249164,CRISPR associated protein Cas1,419,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
420,0.17513739,0.87049043,CRISPR associated protein Cas1,420,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
421,-6.3842497,-2.0175161,CRISPR associated protein Cas1,421,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
422,-3.9818482,-2.1577628,CRISPR associated protein Cas1,422,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
423,-5.077723,1.3532375,CRISPR associated protein Cas1,423,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
424,-6.562633,3.122133,CRISPR associated protein Cas1,424,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
425,-1.9949014,2.2198918,CRISPR associated protein Cas1,425,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
426,-2.760461,1.7724099,CRISPR associated protein Cas1,426,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
427,14.23246,-2.3602903,CRISPR associated protein Cas2,427,"(1.0, 0.4980392156862745, 0.054901960784313725)"
428,12.873997,-3.5292742,CRISPR associated protein Cas2,428,"(1.0, 0.4980392156862745, 0.054901960784313725)"
429,-2.088475,1.035217,CRISPR associated protein Cas1,429,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
430,-1.0388594,-0.3393793,CRISPR associated protein Cas1,430,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
431,-4.122995,-0.3104968,CRISPR associated protein Cas1,431,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
432,-3.9004488,2.6805215,CRISPR associated protein Cas1,432,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
433,9.875671,2.4193234,CRISPR associated protein Cas2,433,"(1.0, 0.4980392156862745, 0.054901960784313725)"
434,0.20315914,1.9526131,CRISPR associated protein Cas1,434,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
435,12.84901,2.2310736,CRISPR associated protein Cas2,435,"(1.0, 0.4980392156862745, 0.054901960784313725)"
436,12.202516,-0.17679127,CRISPR associated protein Cas2,436,"(1.0, 0.4980392156862745, 0.054901960784313725)"
437,-3.785078,0.2705286,CRISPR associated protein Cas1,437,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
438,-1.8278733,3.9807389,CRISPR associated protein Cas1,438,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
439,-0.02132676,1.4871895,CRISPR associated protein Cas1,439,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
440,14.407781,-1.6834875,CRISPR associated protein Cas2,440,"(1.0, 0.4980392156862745, 0.054901960784313725)"
441,0.2508764,2.5285378,CRISPR associated protein Cas1,441,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
442,-1.8660103,4.2711496,CRISPR associated protein Cas1,442,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
443,-0.17369275,-1.9442562,CRISPR associated protein Cas1,443,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
444,10.67726,1.236805,CRISPR associated protein Cas2,444,"(1.0, 0.4980392156862745, 0.054901960784313725)"
445,-6.5503564,0.13180768,CRISPR associated protein Cas1,445,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
446,1.3715186,6.9927473,CRISPR associated protein Cas1,446,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
447,11.737669,1.6720959,CRISPR associated protein Cas2,447,"(1.0, 0.4980392156862745, 0.054901960784313725)"
448,11.544587,1.5850348,CRISPR associated protein Cas2,448,"(1.0, 0.4980392156862745, 0.054901960784313725)"
449,-0.94828784,-0.76716304,CRISPR associated protein Cas1,449,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
450,14.803587,1.353186,CRISPR associated protein Cas2,450,"(1.0, 0.4980392156862745, 0.054901960784313725)"
451,-4.4396653,0.3960603,CRISPR associated protein Cas1,451,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
452,-6.6825347,3.0366528,CRISPR associated protein Cas1,452,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
453,-1.3182441,2.6080055,CRISPR associated protein Cas1,453,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
454,-6.044819,0.090969965,CRISPR associated protein Cas1,454,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
455,-2.800354,3.3758328,CRISPR associated protein Cas1,455,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
456,10.738159,2.469591,CRISPR associated protein Cas2,456,"(1.0, 0.4980392156862745, 0.054901960784313725)"
457,15.896311,0.6752706,CRISPR associated protein Cas2,457,"(1.0, 0.4980392156862745, 0.054901960784313725)"
458,-5.609679,2.6977618,CRISPR associated protein Cas1,458,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
459,14.641988,-2.3543236,CRISPR associated protein Cas2,459,"(1.0, 0.4980392156862745, 0.054901960784313725)"
460,9.168965,2.0642667,CRISPR associated protein Cas2,460,"(1.0, 0.4980392156862745, 0.054901960784313725)"
461,12.124964,0.30574998,CRISPR associated protein Cas2,461,"(1.0, 0.4980392156862745, 0.054901960784313725)"
462,-4.1315036,-1.4677665,CRISPR associated protein Cas1,462,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
463,-5.4494586,5.4512258,CRISPR associated protein Cas1,463,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
464,-2.0515218,1.1545867,CRISPR associated protein Cas1,464,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
465,-1.8164862,1.3543415,CRISPR associated protein Cas1,465,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
466,-1.5586984,2.0531101,CRISPR associated protein Cas1,466,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
467,11.759081,-3.3281837,CRISPR associated protein Cas2,467,"(1.0, 0.4980392156862745, 0.054901960784313725)"
468,-1.2284163,1.2001327,CRISPR associated protein Cas1,468,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
469,11.79947,-0.5719433,CRISPR associated protein Cas2,469,"(1.0, 0.4980392156862745, 0.054901960784313725)"
470,12.96877,0.8119847,CRISPR associated protein Cas2,470,"(1.0, 0.4980392156862745, 0.054901960784313725)"
471,10.929273,2.7100687,CRISPR associated protein Cas2,471,"(1.0, 0.4980392156862745, 0.054901960784313725)"
472,14.671498,-5.0055704,CRISPR associated protein Cas2,472,"(1.0, 0.4980392156862745, 0.054901960784313725)"
473,1.3897263,7.2438536,CRISPR associated protein Cas1,473,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
474,0.37672913,3.9801245,CRISPR associated protein Cas1,474,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
475,12.549326,-3.486886,CRISPR associated protein Cas2,475,"(1.0, 0.4980392156862745, 0.054901960784313725)"
476,-4.954287,4.417144,CRISPR associated protein Cas1,476,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
477,11.363159,3.2506084,CRISPR associated protein Cas2,477,"(1.0, 0.4980392156862745, 0.054901960784313725)"
478,15.532733,0.41252694,CRISPR associated protein Cas2,478,"(1.0, 0.4980392156862745, 0.054901960784313725)"
479,-1.0980628,4.151213,CRISPR associated protein Cas1,479,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
480,-0.87078905,1.5816803,CRISPR associated protein Cas1,480,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
481,15.275798,-0.9484571,CRISPR associated protein Cas2,481,"(1.0, 0.4980392156862745, 0.054901960784313725)"
482,13.58473,1.5832027,CRISPR associated protein Cas2,482,"(1.0, 0.4980392156862745, 0.054901960784313725)"
483,11.334294,3.8146489,CRISPR associated protein Cas2,483,"(1.0, 0.4980392156862745, 0.054901960784313725)"
484,-2.2269764,0.59211975,CRISPR associated protein Cas1,484,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
485,-2.7621627,-1.1451551,CRISPR associated protein Cas1,485,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
486,9.025354,2.358311,CRISPR associated protein Cas2,486,"(1.0, 0.4980392156862745, 0.054901960784313725)"
487,-2.2670724,-0.6067066,CRISPR associated protein Cas1,487,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
488,-3.2428946,1.2383187,CRISPR associated protein Cas1,488,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
489,10.750765,-3.0330756,CRISPR associated protein Cas2,489,"(1.0, 0.4980392156862745, 0.054901960784313725)"
490,-3.4900913,-2.2517722,CRISPR associated protein Cas1,490,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
491,9.912958,1.1044594,CRISPR associated protein Cas2,491,"(1.0, 0.4980392156862745, 0.054901960784313725)"
492,-2.9421234,2.2503436,CRISPR associated protein Cas1,492,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
493,1.900933,4.638945,CRISPR associated protein Cas1,493,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
494,15.113941,0.05080867,CRISPR associated protein Cas2,494,"(1.0, 0.4980392156862745, 0.054901960784313725)"
495,-6.8169184,4.296601,CRISPR associated protein Cas1,495,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
496,11.1963005,-3.796976,CRISPR associated protein Cas2,496,"(1.0, 0.4980392156862745, 0.054901960784313725)"
497,-3.2941136,0.9787056,CRISPR associated protein Cas1,497,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
498,-1.162576,1.7030084,CRISPR associated protein Cas1,498,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
499,14.797092,1.7876492,CRISPR associated protein Cas2,499,"(1.0, 0.4980392156862745, 0.054901960784313725)"
500,-4.6992817,-1.1467096,CRISPR associated protein Cas1,500,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
501,12.181835,-3.9752784,CRISPR associated protein Cas2,501,"(1.0, 0.4980392156862745, 0.054901960784313725)"
502,14.484473,1.2739148,CRISPR associated protein Cas2,502,"(1.0, 0.4980392156862745, 0.054901960784313725)"
503,-3.3516881,0.7386866,CRISPR associated protein Cas1,503,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
504,-1.6415019,-0.29558894,CRISPR associated protein Cas1,504,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
505,-1.7312434,1.9431409,CRISPR associated protein Cas1,505,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
506,14.815786,-4.6204576,CRISPR associated protein Cas2,506,"(1.0, 0.4980392156862745, 0.054901960784313725)"
507,-0.22438224,-1.4894584,CRISPR associated protein Cas1,507,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
508,12.123347,2.5830224,CRISPR associated protein Cas2,508,"(1.0, 0.4980392156862745, 0.054901960784313725)"
509,2.1555882,4.695199,CRISPR associated protein Cas1,509,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
510,10.306171,0.9768576,CRISPR associated protein Cas2,510,"(1.0, 0.4980392156862745, 0.054901960784313725)"
511,12.777551,-0.79832363,CRISPR associated protein Cas2,511,"(1.0, 0.4980392156862745, 0.054901960784313725)"
512,13.878061,-2.0618145,CRISPR associated protein Cas2,512,"(1.0, 0.4980392156862745, 0.054901960784313725)"
513,-4.4889894,-1.8989058,CRISPR associated protein Cas1,513,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
514,0.14002487,-0.15599194,CRISPR associated protein Cas1,514,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
515,1.241978,6.7017393,CRISPR associated protein Cas1,515,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
516,14.590548,-4.8537745,CRISPR associated protein Cas2,516,"(1.0, 0.4980392156862745, 0.054901960784313725)"
517,-6.2946234,4.366363,CRISPR associated protein Cas1,517,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
518,-3.4621618,-0.24141008,CRISPR associated protein Cas1,518,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
519,-3.3470328,0.6161016,CRISPR associated protein Cas1,519,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
520,16.22762,1.6823049,CRISPR associated protein Cas2,520,"(1.0, 0.4980392156862745, 0.054901960784313725)"
521,-3.079592,2.4596736,CRISPR associated protein Cas1,521,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
522,12.785102,-2.8058898,CRISPR associated protein Cas2,522,"(1.0, 0.4980392156862745, 0.054901960784313725)"
523,-5.9580398,0.74744093,CRISPR associated protein Cas1,523,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
524,-5.8648205,-1.270825,CRISPR associated protein Cas1,524,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
525,9.793104,1.0637666,CRISPR associated protein Cas2,525,"(1.0, 0.4980392156862745, 0.054901960784313725)"
526,9.795739,1.4107648,CRISPR associated protein Cas2,526,"(1.0, 0.4980392156862745, 0.054901960784313725)"
527,-6.653671,0.2087468,CRISPR associated protein Cas1,527,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
528,11.927179,-0.35513347,CRISPR associated protein Cas2,528,"(1.0, 0.4980392156862745, 0.054901960784313725)"
529,14.853368,3.311679,CRISPR associated protein Cas2,529,"(1.0, 0.4980392156862745, 0.054901960784313725)"
530,-4.795819,0.1306972,CRISPR associated protein Cas1,530,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
531,0.3699334,1.1488528,CRISPR associated protein Cas1,531,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
532,-5.7180524,-1.2862192,CRISPR associated protein Cas1,532,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
533,15.275476,-2.6002705,CRISPR associated protein Cas2,533,"(1.0, 0.4980392156862745, 0.054901960784313725)"
534,-3.588688,-0.6634269,CRISPR associated protein Cas1,534,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
535,15.373719,1.7799183,CRISPR associated protein Cas2,535,"(1.0, 0.4980392156862745, 0.054901960784313725)"
536,-5.016717,-1.0603564,CRISPR associated protein Cas1,536,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
537,12.616208,-3.659349,CRISPR associated protein Cas2,537,"(1.0, 0.4980392156862745, 0.054901960784313725)"
538,0.15150674,5.0318265,CRISPR associated protein Cas1,538,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
539,1.4318417,6.6281095,CRISPR associated protein Cas1,539,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
540,-2.3208032,1.7676411,CRISPR associated protein Cas1,540,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
541,-3.0978615,1.4072909,CRISPR associated protein Cas1,541,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
542,1.4478791,7.8318787,CRISPR associated protein Cas1,542,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
543,-4.3059688,1.6280985,CRISPR associated protein Cas1,543,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
544,15.319597,-2.7646143,CRISPR associated protein Cas2,544,"(1.0, 0.4980392156862745, 0.054901960784313725)"
545,11.930581,3.5523207,CRISPR associated protein Cas2,545,"(1.0, 0.4980392156862745, 0.054901960784313725)"
546,0.34761146,0.6212262,CRISPR associated protein Cas1,546,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
547,10.675538,3.8167112,CRISPR associated protein Cas2,547,"(1.0, 0.4980392156862745, 0.054901960784313725)"
548,10.24763,1.0280976,CRISPR associated protein Cas2,548,"(1.0, 0.4980392156862745, 0.054901960784313725)"
549,-6.7909875,4.671938,CRISPR associated protein Cas1,549,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
550,-1.3984318,-1.3904403,CRISPR associated protein Cas1,550,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
551,-4.969443,4.4533315,CRISPR associated protein Cas1,551,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
552,13.47335,2.684265,CRISPR associated protein Cas2,552,"(1.0, 0.4980392156862745, 0.054901960784313725)"
553,-4.286225,-1.1666965,CRISPR associated protein Cas1,553,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
554,-6.122267,4.241237,CRISPR associated protein Cas1,554,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
555,-4.1251535,-3.0910304,CRISPR associated protein Cas1,555,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
556,13.648589,2.026168,CRISPR associated protein Cas2,556,"(1.0, 0.4980392156862745, 0.054901960784313725)"
557,-2.4368534,0.39838436,CRISPR associated protein Cas1,557,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
558,-1.6480467,0.13001281,CRISPR associated protein Cas1,558,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
559,10.531092,-3.2723365,CRISPR associated protein Cas2,559,"(1.0, 0.4980392156862745, 0.054901960784313725)"
560,-5.593993,5.547122,CRISPR associated protein Cas1,560,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
561,12.402337,0.1932918,CRISPR associated protein Cas2,561,"(1.0, 0.4980392156862745, 0.054901960784313725)"
562,14.019867,2.3768916,CRISPR associated protein Cas2,562,"(1.0, 0.4980392156862745, 0.054901960784313725)"
563,12.559785,-3.8900473,CRISPR associated protein Cas2,563,"(1.0, 0.4980392156862745, 0.054901960784313725)"
564,10.83496,0.9205573,CRISPR associated protein Cas2,564,"(1.0, 0.4980392156862745, 0.054901960784313725)"
565,-6.0644975,2.6281922,CRISPR associated protein Cas1,565,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
566,9.911867,1.1144726,CRISPR associated protein Cas2,566,"(1.0, 0.4980392156862745, 0.054901960784313725)"
567,15.527985,-3.0197992,CRISPR associated protein Cas2,567,"(1.0, 0.4980392156862745, 0.054901960784313725)"
568,10.956826,2.4940689,CRISPR associated protein Cas2,568,"(1.0, 0.4980392156862745, 0.054901960784313725)"
569,-1.7461412,1.7020183,CRISPR associated protein Cas1,569,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
570,15.417917,-0.84203184,CRISPR associated protein Cas2,570,"(1.0, 0.4980392156862745, 0.054901960784313725)"
571,-3.9621859,-1.2786341,CRISPR associated protein Cas1,571,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
572,12.329464,3.1855078,CRISPR associated protein Cas2,572,"(1.0, 0.4980392156862745, 0.054901960784313725)"
573,-6.4399214,3.8373246,CRISPR associated protein Cas1,573,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
574,-4.236417,-2.4758728,CRISPR associated protein Cas1,574,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
575,11.878508,-0.2010958,CRISPR associated protein Cas2,575,"(1.0, 0.4980392156862745, 0.054901960784313725)"
576,16.239782,-2.6560466,CRISPR associated protein Cas2,576,"(1.0, 0.4980392156862745, 0.054901960784313725)"
577,11.917232,-4.046225,CRISPR associated protein Cas2,577,"(1.0, 0.4980392156862745, 0.054901960784313725)"
578,0.633703,1.8457346,CRISPR associated protein Cas1,578,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
579,12.936807,-3.6349802,CRISPR associated protein Cas2,579,"(1.0, 0.4980392156862745, 0.054901960784313725)"
580,9.664769,2.442025,CRISPR associated protein Cas2,580,"(1.0, 0.4980392156862745, 0.054901960784313725)"
581,13.278733,2.0441422,CRISPR associated protein Cas2,581,"(1.0, 0.4980392156862745, 0.054901960784313725)"
582,0.12660494,4.2731853,CRISPR associated protein Cas1,582,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
583,-2.0688834,4.5525455,CRISPR associated protein Cas1,583,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
584,14.462043,-4.924669,CRISPR associated protein Cas2,584,"(1.0, 0.4980392156862745, 0.054901960784313725)"
585,13.889599,1.2783257,CRISPR associated protein Cas2,585,"(1.0, 0.4980392156862745, 0.054901960784313725)"
586,11.861811,3.7096577,CRISPR associated protein Cas2,586,"(1.0, 0.4980392156862745, 0.054901960784313725)"
587,-2.2468567,-1.3610432,CRISPR associated protein Cas1,587,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
588,-5.7877173,-1.2064396,CRISPR associated protein Cas1,588,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
589,12.559435,4.046364,CRISPR associated protein Cas2,589,"(1.0, 0.4980392156862745, 0.054901960784313725)"
590,9.130266,1.7636646,CRISPR associated protein Cas2,590,"(1.0, 0.4980392156862745, 0.054901960784313725)"
591,14.829866,2.4028807,CRISPR associated protein Cas2,591,"(1.0, 0.4980392156862745, 0.054901960784313725)"
592,1.5541258,7.49654,CRISPR associated protein Cas1,592,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
593,-4.1445146,1.1940506,CRISPR associated protein Cas1,593,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
594,11.608365,-0.4883124,CRISPR associated protein Cas2,594,"(1.0, 0.4980392156862745, 0.054901960784313725)"
595,-5.892725,4.6303086,CRISPR associated protein Cas1,595,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
596,-6.379996,0.29548264,CRISPR associated protein Cas1,596,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
597,13.367661,-0.8567883,CRISPR associated protein Cas2,597,"(1.0, 0.4980392156862745, 0.054901960784313725)"
598,15.575255,0.06579304,CRISPR associated protein Cas2,598,"(1.0, 0.4980392156862745, 0.054901960784313725)"
599,2.4308133,4.4723086,CRISPR associated protein Cas1,599,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
600,15.03117,-2.137714,CRISPR associated protein Cas2,600,"(1.0, 0.4980392156862745, 0.054901960784313725)"
601,14.581527,-1.4817314,CRISPR associated protein Cas2,601,"(1.0, 0.4980392156862745, 0.054901960784313725)"
602,-5.821132,1.2144428,CRISPR associated protein Cas1,602,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
603,10.920705,4.5505724,CRISPR associated protein Cas2,603,"(1.0, 0.4980392156862745, 0.054901960784313725)"
604,11.596025,1.5218308,CRISPR associated protein Cas2,604,"(1.0, 0.4980392156862745, 0.054901960784313725)"
605,-0.10791964,1.8815298,CRISPR associated protein Cas1,605,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
606,-3.0800283,-2.465105,CRISPR associated protein Cas1,606,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
607,11.073577,3.5298052,CRISPR associated protein Cas2,607,"(1.0, 0.4980392156862745, 0.054901960784313725)"
608,1.5120897,7.869213,CRISPR associated protein Cas1,608,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
609,11.547046,-3.4483373,CRISPR associated protein Cas2,609,"(1.0, 0.4980392156862745, 0.054901960784313725)"
610,11.780904,0.7234057,CRISPR associated protein Cas2,610,"(1.0, 0.4980392156862745, 0.054901960784313725)"
611,-0.09726489,3.1105385,CRISPR associated protein Cas1,611,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
612,11.110073,2.2716978,CRISPR associated protein Cas2,612,"(1.0, 0.4980392156862745, 0.054901960784313725)"
613,10.849051,1.0070949,CRISPR associated protein Cas2,613,"(1.0, 0.4980392156862745, 0.054901960784313725)"
614,-6.5723853,4.294402,CRISPR associated protein Cas1,614,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
615,14.670389,-2.4234505,CRISPR associated protein Cas2,615,"(1.0, 0.4980392156862745, 0.054901960784313725)"
616,12.550931,0.56362534,CRISPR associated protein Cas2,616,"(1.0, 0.4980392156862745, 0.054901960784313725)"
617,-0.53230894,-0.8158853,CRISPR associated protein Cas1,617,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
618,-6.497845,2.4162552,CRISPR associated protein Cas1,618,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
619,13.886969,1.4942062,CRISPR associated protein Cas2,619,"(1.0, 0.4980392156862745, 0.054901960784313725)"
620,13.540102,1.7913572,CRISPR associated protein Cas2,620,"(1.0, 0.4980392156862745, 0.054901960784313725)"
621,10.477756,1.2374212,CRISPR associated protein Cas2,621,"(1.0, 0.4980392156862745, 0.054901960784313725)"
622,15.621414,-2.9924037,CRISPR associated protein Cas2,622,"(1.0, 0.4980392156862745, 0.054901960784313725)"
623,-2.2888727,3.7907495,CRISPR associated protein Cas1,623,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
624,10.565455,1.4455069,CRISPR associated protein Cas2,624,"(1.0, 0.4980392156862745, 0.054901960784313725)"
625,10.1684065,0.84627557,CRISPR associated protein Cas2,625,"(1.0, 0.4980392156862745, 0.054901960784313725)"
626,13.66261,2.7751126,CRISPR associated protein Cas2,626,"(1.0, 0.4980392156862745, 0.054901960784313725)"
627,15.044617,1.328782,CRISPR associated protein Cas2,627,"(1.0, 0.4980392156862745, 0.054901960784313725)"
628,14.3208885,0.107667096,CRISPR associated protein Cas2,628,"(1.0, 0.4980392156862745, 0.054901960784313725)"
629,-2.2040055,1.2465332,CRISPR associated protein Cas1,629,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
630,11.885112,-0.72052175,CRISPR associated protein Cas2,630,"(1.0, 0.4980392156862745, 0.054901960784313725)"
631,1.1951653,5.95678,CRISPR associated protein Cas1,631,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
632,-5.255338,5.1200404,CRISPR associated protein Cas1,632,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
633,14.864794,1.6431903,CRISPR associated protein Cas2,633,"(1.0, 0.4980392156862745, 0.054901960784313725)"
634,-1.5985975,1.3432475,CRISPR associated protein Cas1,634,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
635,-4.1366634,-2.9638798,CRISPR associated protein Cas1,635,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
636,12.9705305,-4.0541487,CRISPR associated protein Cas2,636,"(1.0, 0.4980392156862745, 0.054901960784313725)"
637,10.602252,1.7937912,CRISPR associated protein Cas2,637,"(1.0, 0.4980392156862745, 0.054901960784313725)"
638,-4.368982,-0.6367207,CRISPR associated protein Cas1,638,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
639,13.056852,0.37859935,CRISPR associated protein Cas2,639,"(1.0, 0.4980392156862745, 0.054901960784313725)"
640,-2.6646194,-1.8397881,CRISPR associated protein Cas1,640,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
641,15.895307,2.291262,CRISPR associated protein Cas2,641,"(1.0, 0.4980392156862745, 0.054901960784313725)"
642,15.197113,-0.68716174,CRISPR associated protein Cas2,642,"(1.0, 0.4980392156862745, 0.054901960784313725)"
643,14.334119,-4.990189,CRISPR associated protein Cas2,643,"(1.0, 0.4980392156862745, 0.054901960784313725)"
644,14.788333,2.7042184,CRISPR associated protein Cas2,644,"(1.0, 0.4980392156862745, 0.054901960784313725)"
645,-0.8944833,-0.4599978,CRISPR associated protein Cas1,645,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
646,12.231288,2.1652725,CRISPR associated protein Cas2,646,"(1.0, 0.4980392156862745, 0.054901960784313725)"
647,10.5159645,3.760201,CRISPR associated protein Cas2,647,"(1.0, 0.4980392156862745, 0.054901960784313725)"
648,-1.9489214,0.84247154,CRISPR associated protein Cas1,648,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
