,x,y,type,id,color
411,0.83567894,-0.59119433,CRISPR associated protein Cas1,411,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
412,3.557862,-0.52193874,CRISPR associated protein Cas1,412,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
413,1.7068312,0.35314927,CRISPR associated protein Cas1,413,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
414,1.4450799,0.3257896,CRISPR associated protein Cas1,414,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
415,-3.4362068,13.160903,CRISPR associated protein Cas2,415,"(1.0, 0.4980392156862745, 0.054901960784313725)"
416,1.2892314,-0.41026545,CRISPR associated protein Cas1,416,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
417,-1.2913556,11.596882,CRISPR associated protein Cas2,417,"(1.0, 0.4980392156862745, 0.054901960784313725)"
418,-0.33964238,-3.406217,CRISPR associated protein Cas1,418,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
419,0.5349935,-3.2854424,CRISPR associated protein Cas1,419,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
420,0.22743541,-2.351729,CRISPR associated protein Cas1,420,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
421,3.8261793,-0.7964289,CRISPR associated protein Cas1,421,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
422,-0.586856,-2.095879,CRISPR associated protein Cas1,422,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
423,-3.803306,2.2503498,CRISPR associated protein Cas1,423,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
424,-3.191897,-2.3989553,CRISPR associated protein Cas1,424,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
425,-1.6470506,-0.94225955,CRISPR associated protein Cas1,425,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
426,-1.0484031,-0.7230664,CRISPR associated protein Cas1,426,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
427,-2.354216,13.679319,CRISPR associated protein Cas2,427,"(1.0, 0.4980392156862745, 0.054901960784313725)"
428,3.4242184,9.591825,CRISPR associated protein Cas2,428,"(1.0, 0.4980392156862745, 0.054901960784313725)"
429,1.4012804,0.010633454,CRISPR associated protein Cas1,429,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
430,3.258607,-1.5054352,CRISPR associated protein Cas1,430,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
431,-1.763628,-2.015388,CRISPR associated protein Cas1,431,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
432,-1.0353922,-1.6730406,CRISPR associated protein Cas1,432,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
433,-2.7926297,11.299646,CRISPR associated protein Cas2,433,"(1.0, 0.4980392156862745, 0.054901960784313725)"
434,0.47432503,1.2335958,CRISPR associated protein Cas1,434,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
435,0.6277114,13.286503,CRISPR associated protein Cas2,435,"(1.0, 0.4980392156862745, 0.054901960784313725)"
436,1.773708,11.421424,CRISPR associated protein Cas2,436,"(1.0, 0.4980392156862745, 0.054901960784313725)"
437,-1.3698554,-2.432907,CRISPR associated protein Cas1,437,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
438,0.7417923,1.0417211,CRISPR associated protein Cas1,438,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
439,0.07408247,1.3396668,CRISPR associated protein Cas1,439,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
440,3.3112812,12.177937,CRISPR associated protein Cas2,440,"(1.0, 0.4980392156862745, 0.054901960784313725)"
441,-1.0918086,1.0710768,CRISPR associated protein Cas1,441,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
442,1.1626977,1.1142489,CRISPR associated protein Cas1,442,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
443,15.315451,-0.44130066,CRISPR associated protein Cas1,443,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
444,-1.2265117,10.681104,CRISPR associated protein Cas2,444,"(1.0, 0.4980392156862745, 0.054901960784313725)"
445,-4.203747,2.692972,CRISPR associated protein Cas1,445,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
446,15.115082,0.8520208,CRISPR associated protein Cas1,446,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
447,1.8273406,14.311938,CRISPR associated protein Cas2,447,"(1.0, 0.4980392156862745, 0.054901960784313725)"
448,1.6448054,11.854318,CRISPR associated protein Cas2,448,"(1.0, 0.4980392156862745, 0.054901960784313725)"
449,3.054973,-2.253635,CRISPR associated protein Cas1,449,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
450,-2.2608402,14.436891,CRISPR associated protein Cas2,450,"(1.0, 0.4980392156862745, 0.054901960784313725)"
451,1.3126755,0.6014479,CRISPR associated protein Cas1,451,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
452,-3.8691258,-1.7220662,CRISPR associated protein Cas1,452,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
453,3.0297525,1.9412478,CRISPR associated protein Cas1,453,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
454,-3.8654835,2.6598291,CRISPR associated protein Cas1,454,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
455,-1.4004604,0.09086605,CRISPR associated protein Cas1,455,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
456,-3.244348,13.376661,CRISPR associated protein Cas2,456,"(1.0, 0.4980392156862745, 0.054901960784313725)"
457,-2.5060527,13.621486,CRISPR associated protein Cas2,457,"(1.0, 0.4980392156862745, 0.054901960784313725)"
458,-3.398257,-0.06980466,CRISPR associated protein Cas1,458,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
459,1.1312534,6.598202,CRISPR associated protein Cas2,459,"(1.0, 0.4980392156862745, 0.054901960784313725)"
460,-0.20151804,10.205706,CRISPR associated protein Cas2,460,"(1.0, 0.4980392156862745, 0.054901960784313725)"
461,1.4110577,11.481822,CRISPR associated protein Cas2,461,"(1.0, 0.4980392156862745, 0.054901960784313725)"
462,1.8411062,-1.7879448,CRISPR associated protein Cas1,462,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
463,-4.5209646,-0.8794983,CRISPR associated protein Cas1,463,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
464,1.395442,-0.40470085,CRISPR associated protein Cas1,464,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
465,0.65427476,-0.5096104,CRISPR associated protein Cas1,465,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
466,-0.81252754,0.33673894,CRISPR associated protein Cas1,466,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
467,2.2438085,9.065672,CRISPR associated protein Cas2,467,"(1.0, 0.4980392156862745, 0.054901960784313725)"
468,2.2466402,0.7029398,CRISPR associated protein Cas1,468,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
469,1.4820657,11.2166395,CRISPR associated protein Cas2,469,"(1.0, 0.4980392156862745, 0.054901960784313725)"
470,0.9934106,13.107164,CRISPR associated protein Cas2,470,"(1.0, 0.4980392156862745, 0.054901960784313725)"
471,-0.31677574,11.070473,CRISPR associated protein Cas2,471,"(1.0, 0.4980392156862745, 0.054901960784313725)"
472,13.933125,0.48164597,CRISPR associated protein Cas2,472,"(1.0, 0.4980392156862745, 0.054901960784313725)"
473,13.897192,-0.69135076,CRISPR associated protein Cas1,473,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
474,-0.96661097,2.0307298,CRISPR associated protein Cas1,474,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
475,3.1509879,9.837145,CRISPR associated protein Cas2,475,"(1.0, 0.4980392156862745, 0.054901960784313725)"
476,-3.7930717,-0.5648336,CRISPR associated protein Cas1,476,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
477,0.62082064,11.907676,CRISPR associated protein Cas2,477,"(1.0, 0.4980392156862745, 0.054901960784313725)"
478,-1.8801475,13.361004,CRISPR associated protein Cas2,478,"(1.0, 0.4980392156862745, 0.054901960784313725)"
479,0.7123539,0.69844157,CRISPR associated protein Cas1,479,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
480,1.9449021,-0.54570806,CRISPR associated protein Cas1,480,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
481,-1.5610166,14.057017,CRISPR associated protein Cas2,481,"(1.0, 0.4980392156862745, 0.054901960784313725)"
482,1.8975894,14.710317,CRISPR associated protein Cas2,482,"(1.0, 0.4980392156862745, 0.054901960784313725)"
483,1.365761,14.80768,CRISPR associated protein Cas2,483,"(1.0, 0.4980392156862745, 0.054901960784313725)"
484,3.1574943,2.1687963,CRISPR associated protein Cas1,484,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
485,3.230286,-1.5909702,CRISPR associated protein Cas1,485,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
486,-1.5701905,9.9877825,CRISPR associated protein Cas2,486,"(1.0, 0.4980392156862745, 0.054901960784313725)"
487,1.2579982,-1.140106,CRISPR associated protein Cas1,487,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
488,-1.2823513,-1.2807279,CRISPR associated protein Cas1,488,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
489,2.2824583,8.223251,CRISPR associated protein Cas2,489,"(1.0, 0.4980392156862745, 0.054901960784313725)"
490,2.3257172,-2.327887,CRISPR associated protein Cas1,490,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
491,-2.8468134,10.935987,CRISPR associated protein Cas2,491,"(1.0, 0.4980392156862745, 0.054901960784313725)"
492,-1.7919627,-0.5414317,CRISPR associated protein Cas1,492,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
493,-1.0760908,3.5317085,CRISPR associated protein Cas1,493,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
494,-1.2482364,13.196967,CRISPR associated protein Cas2,494,"(1.0, 0.4980392156862745, 0.054901960784313725)"
495,-3.3990386,-1.9467771,CRISPR associated protein Cas1,495,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
496,2.7647238,7.8723116,CRISPR associated protein Cas2,496,"(1.0, 0.4980392156862745, 0.054901960784313725)"
497,-1.5779748,-2.008945,CRISPR associated protein Cas1,497,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
498,2.2979364,1.5391874,CRISPR associated protein Cas1,498,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
499,-2.7888792,12.879596,CRISPR associated protein Cas2,499,"(1.0, 0.4980392156862745, 0.054901960784313725)"
500,-1.0520871,-0.8140614,CRISPR associated protein Cas1,500,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
501,3.3918536,8.748132,CRISPR associated protein Cas2,501,"(1.0, 0.4980392156862745, 0.054901960784313725)"
502,-2.4098482,11.423035,CRISPR associated protein Cas2,502,"(1.0, 0.4980392156862745, 0.054901960784313725)"
503,-0.076822005,-0.57804984,CRISPR associated protein Cas1,503,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
504,2.1466265,-0.5938778,CRISPR associated protein Cas1,504,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
505,-0.5147831,-0.18007906,CRISPR associated protein Cas1,505,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
506,14.191718,-0.09874641,CRISPR associated protein Cas2,506,"(1.0, 0.4980392156862745, 0.054901960784313725)"
507,15.212292,-0.20201394,CRISPR associated protein Cas1,507,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
508,1.424697,13.423981,CRISPR associated protein Cas2,508,"(1.0, 0.4980392156862745, 0.054901960784313725)"
509,-1.1570004,3.8434918,CRISPR associated protein Cas1,509,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
510,-2.8474236,11.935252,CRISPR associated protein Cas2,510,"(1.0, 0.4980392156862745, 0.054901960784313725)"
511,-0.60823977,11.411876,CRISPR associated protein Cas2,511,"(1.0, 0.4980392156862745, 0.054901960784313725)"
512,3.267838,11.85631,CRISPR associated protein Cas2,512,"(1.0, 0.4980392156862745, 0.054901960784313725)"
513,0.30027357,-2.8540819,CRISPR associated protein Cas1,513,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
514,14.496249,-1.3149805,CRISPR associated protein Cas1,514,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
515,14.218399,0.23383068,CRISPR associated protein Cas1,515,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
516,13.805285,0.4146725,CRISPR associated protein Cas2,516,"(1.0, 0.4980392156862745, 0.054901960784313725)"
517,-3.385013,-1.8571335,CRISPR associated protein Cas1,517,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
518,0.65499896,-1.1945974,CRISPR associated protein Cas1,518,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
519,-1.0532207,-1.0531753,CRISPR associated protein Cas1,519,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
520,-3.0467827,14.358607,CRISPR associated protein Cas2,520,"(1.0, 0.4980392156862745, 0.054901960784313725)"
521,-1.7898779,-1.2589488,CRISPR associated protein Cas1,521,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
522,3.0639129,10.022541,CRISPR associated protein Cas2,522,"(1.0, 0.4980392156862745, 0.054901960784313725)"
523,-3.4714708,2.8761768,CRISPR associated protein Cas1,523,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
524,2.8860962,-0.47607312,CRISPR associated protein Cas1,524,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
525,-2.5228462,10.279398,CRISPR associated protein Cas2,525,"(1.0, 0.4980392156862745, 0.054901960784313725)"
526,-2.8557713,10.665643,CRISPR associated protein Cas2,526,"(1.0, 0.4980392156862745, 0.054901960784313725)"
527,-3.8707383,2.7416487,CRISPR associated protein Cas1,527,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
528,0.12206487,11.08142,CRISPR associated protein Cas2,528,"(1.0, 0.4980392156862745, 0.054901960784313725)"
529,-2.8447714,14.671026,CRISPR associated protein Cas2,529,"(1.0, 0.4980392156862745, 0.054901960784313725)"
530,2.5676339,0.48293668,CRISPR associated protein Cas1,530,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
531,1.7224493,0.5553176,CRISPR associated protein Cas1,531,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
532,3.3338647,-0.2515699,CRISPR associated protein Cas1,532,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
533,14.825797,0.9805954,CRISPR associated protein Cas2,533,"(1.0, 0.4980392156862745, 0.054901960784313725)"
534,2.5915208,-0.55960226,CRISPR associated protein Cas1,534,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
535,-2.2715566,14.070918,CRISPR associated protein Cas2,535,"(1.0, 0.4980392156862745, 0.054901960784313725)"
536,-2.4186575,-1.9835308,CRISPR associated protein Cas1,536,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
537,3.3252153,9.424287,CRISPR associated protein Cas2,537,"(1.0, 0.4980392156862745, 0.054901960784313725)"
538,14.548251,-0.49015465,CRISPR associated protein Cas1,538,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
539,15.349202,0.4682125,CRISPR associated protein Cas1,539,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
540,-0.62173134,-0.9533157,CRISPR associated protein Cas1,540,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
541,-1.0311847,-0.080642916,CRISPR associated protein Cas1,541,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
542,14.347321,-0.8849684,CRISPR associated protein Cas1,542,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
543,-1.0781958,1.6308527,CRISPR associated protein Cas1,543,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
544,14.324522,-0.04291864,CRISPR associated protein Cas2,544,"(1.0, 0.4980392156862745, 0.054901960784313725)"
545,0.434386,12.109769,CRISPR associated protein Cas2,545,"(1.0, 0.4980392156862745, 0.054901960784313725)"
546,0.5729997,1.0121208,CRISPR associated protein Cas1,546,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
547,0.36806703,12.472176,CRISPR associated protein Cas2,547,"(1.0, 0.4980392156862745, 0.054901960784313725)"
548,-2.6514952,10.922364,CRISPR associated protein Cas2,548,"(1.0, 0.4980392156862745, 0.054901960784313725)"
549,-5.004413,-0.69640565,CRISPR associated protein Cas1,549,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
550,1.2987604,-1.8772352,CRISPR associated protein Cas1,550,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
551,-3.1695,-1.0892035,CRISPR associated protein Cas1,551,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
552,-0.82471204,13.046127,CRISPR associated protein Cas2,552,"(1.0, 0.4980392156862745, 0.054901960784313725)"
553,-0.89947695,-2.6855364,CRISPR associated protein Cas1,553,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
554,-3.952985,-1.319177,CRISPR associated protein Cas1,554,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
555,1.4624157,-2.1589012,CRISPR associated protein Cas1,555,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
556,-0.09592487,13.901923,CRISPR associated protein Cas2,556,"(1.0, 0.4980392156862745, 0.054901960784313725)"
557,2.0593567,-0.16690332,CRISPR associated protein Cas1,557,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
558,1.1686194,-0.9074829,CRISPR associated protein Cas1,558,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
559,2.585268,8.3567095,CRISPR associated protein Cas2,559,"(1.0, 0.4980392156862745, 0.054901960784313725)"
560,-3.4714825,-1.9079049,CRISPR associated protein Cas1,560,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
561,2.103123,11.878433,CRISPR associated protein Cas2,561,"(1.0, 0.4980392156862745, 0.054901960784313725)"
562,-1.4834917,12.564714,CRISPR associated protein Cas2,562,"(1.0, 0.4980392156862745, 0.054901960784313725)"
563,2.6172893,9.277172,CRISPR associated protein Cas2,563,"(1.0, 0.4980392156862745, 0.054901960784313725)"
564,-2.5641773,10.736398,CRISPR associated protein Cas2,564,"(1.0, 0.4980392156862745, 0.054901960784313725)"
565,-4.3874593,2.2172182,CRISPR associated protein Cas1,565,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
566,-3.2485106,10.974483,CRISPR associated protein Cas2,566,"(1.0, 0.4980392156862745, 0.054901960784313725)"
567,14.29523,0.6587402,CRISPR associated protein Cas2,567,"(1.0, 0.4980392156862745, 0.054901960784313725)"
568,0.5980346,11.6566515,CRISPR associated protein Cas2,568,"(1.0, 0.4980392156862745, 0.054901960784313725)"
569,0.53638494,-0.701269,CRISPR associated protein Cas1,569,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
570,-1.6365329,14.478384,CRISPR associated protein Cas2,570,"(1.0, 0.4980392156862745, 0.054901960784313725)"
571,-1.4755081,-2.403714,CRISPR associated protein Cas1,571,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
572,1.420739,12.93166,CRISPR associated protein Cas2,572,"(1.0, 0.4980392156862745, 0.054901960784313725)"
573,-3.324609,-2.0511472,CRISPR associated protein Cas1,573,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
574,1.0646273,-1.9400547,CRISPR associated protein Cas1,574,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
575,0.8348107,10.627477,CRISPR associated protein Cas2,575,"(1.0, 0.4980392156862745, 0.054901960784313725)"
576,0.95515454,6.075957,CRISPR associated protein Cas2,576,"(1.0, 0.4980392156862745, 0.054901960784313725)"
577,3.1868973,8.386205,CRISPR associated protein Cas2,577,"(1.0, 0.4980392156862745, 0.054901960784313725)"
578,-0.28631306,1.8106792,CRISPR associated protein Cas1,578,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
579,3.3980234,8.404311,CRISPR associated protein Cas2,579,"(1.0, 0.4980392156862745, 0.054901960784313725)"
580,-2.9016814,11.1877165,CRISPR associated protein Cas2,580,"(1.0, 0.4980392156862745, 0.054901960784313725)"
581,2.228616,13.912461,CRISPR associated protein Cas2,581,"(1.0, 0.4980392156862745, 0.054901960784313725)"
582,-1.0016257,1.8330407,CRISPR associated protein Cas1,582,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
583,1.9353031,1.1764828,CRISPR associated protein Cas1,583,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
584,15.3714075,0.9974997,CRISPR associated protein Cas2,584,"(1.0, 0.4980392156862745, 0.054901960784313725)"
585,2.2988937,13.850432,CRISPR associated protein Cas2,585,"(1.0, 0.4980392156862745, 0.054901960784313725)"
586,1.8875649,14.243754,CRISPR associated protein Cas2,586,"(1.0, 0.4980392156862745, 0.054901960784313725)"
587,-0.25035864,-3.2426367,CRISPR associated protein Cas1,587,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
588,2.5012512,-0.06266848,CRISPR associated protein Cas1,588,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
589,1.500018,14.7690525,CRISPR associated protein Cas2,589,"(1.0, 0.4980392156862745, 0.054901960784313725)"
590,-1.9323685,10.100164,CRISPR associated protein Cas2,590,"(1.0, 0.4980392156862745, 0.054901960784313725)"
591,-2.5027606,13.767154,CRISPR associated protein Cas2,591,"(1.0, 0.4980392156862745, 0.054901960784313725)"
592,15.526226,-0.35567677,CRISPR associated protein Cas1,592,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
593,-0.5083576,1.0825713,CRISPR associated protein Cas1,593,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
594,-1.9078829,10.127665,CRISPR associated protein Cas2,594,"(1.0, 0.4980392156862745, 0.054901960784313725)"
595,-5.1114755,-0.49895966,CRISPR associated protein Cas1,595,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
596,-3.500166,2.1102831,CRISPR associated protein Cas1,596,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
597,-0.25217238,12.102101,CRISPR associated protein Cas2,597,"(1.0, 0.4980392156862745, 0.054901960784313725)"
598,-1.8183565,13.819607,CRISPR associated protein Cas2,598,"(1.0, 0.4980392156862745, 0.054901960784313725)"
599,-1.2113025,3.9327087,CRISPR associated protein Cas1,599,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
600,1.455329,6.7524505,CRISPR associated protein Cas2,600,"(1.0, 0.4980392156862745, 0.054901960784313725)"
601,2.6153803,13.323201,CRISPR associated protein Cas2,601,"(1.0, 0.4980392156862745, 0.054901960784313725)"
602,-2.7399123,2.9412787,CRISPR associated protein Cas1,602,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
603,1.4251435,15.3310375,CRISPR associated protein Cas2,603,"(1.0, 0.4980392156862745, 0.054901960784313725)"
604,1.6510525,12.425401,CRISPR associated protein Cas2,604,"(1.0, 0.4980392156862745, 0.054901960784313725)"
605,-2.081126,1.9961482,CRISPR associated protein Cas1,605,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
606,3.1563046,-1.7010186,CRISPR associated protein Cas1,606,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
607,2.4382222,14.203601,CRISPR associated protein Cas2,607,"(1.0, 0.4980392156862745, 0.054901960784313725)"
608,14.138834,-0.79012585,CRISPR associated protein Cas1,608,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
609,2.7839255,9.974708,CRISPR associated protein Cas2,609,"(1.0, 0.4980392156862745, 0.054901960784313725)"
610,0.12863065,11.618075,CRISPR associated protein Cas2,610,"(1.0, 0.4980392156862745, 0.054901960784313725)"
611,-0.6647206,0.9774852,CRISPR associated protein Cas1,611,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
612,-2.2675052,12.306159,CRISPR associated protein Cas2,612,"(1.0, 0.4980392156862745, 0.054901960784313725)"
613,-3.1564596,12.981866,CRISPR associated protein Cas2,613,"(1.0, 0.4980392156862745, 0.054901960784313725)"
614,-3.299036,-1.775121,CRISPR associated protein Cas1,614,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
615,13.573573,-0.11676693,CRISPR associated protein Cas2,615,"(1.0, 0.4980392156862745, 0.054901960784313725)"
616,-1.3000375,11.818973,CRISPR associated protein Cas2,616,"(1.0, 0.4980392156862745, 0.054901960784313725)"
617,3.7667174,-1.4587353,CRISPR associated protein Cas1,617,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
618,-2.7895446,-2.5695543,CRISPR associated protein Cas1,618,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
619,1.7063966,13.065711,CRISPR associated protein Cas2,619,"(1.0, 0.4980392156862745, 0.054901960784313725)"
620,2.3660502,14.412047,CRISPR associated protein Cas2,620,"(1.0, 0.4980392156862745, 0.054901960784313725)"
621,-3.5746403,11.840741,CRISPR associated protein Cas2,621,"(1.0, 0.4980392156862745, 0.054901960784313725)"
622,1.1218238,6.041806,CRISPR associated protein Cas2,622,"(1.0, 0.4980392156862745, 0.054901960784313725)"
623,-1.1731457,0.14402948,CRISPR associated protein Cas1,623,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
624,-2.6779163,10.967647,CRISPR associated protein Cas2,624,"(1.0, 0.4980392156862745, 0.054901960784313725)"
625,-2.5106115,10.786197,CRISPR associated protein Cas2,625,"(1.0, 0.4980392156862745, 0.054901960784313725)"
626,-3.1101437,13.094568,CRISPR associated protein Cas2,626,"(1.0, 0.4980392156862745, 0.054901960784313725)"
627,-0.65434015,14.4344225,CRISPR associated protein Cas2,627,"(1.0, 0.4980392156862745, 0.054901960784313725)"
628,0.9080315,13.976002,CRISPR associated protein Cas2,628,"(1.0, 0.4980392156862745, 0.054901960784313725)"
629,-0.08344409,-0.5383699,CRISPR associated protein Cas1,629,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
630,-1.4917965,10.865859,CRISPR associated protein Cas2,630,"(1.0, 0.4980392156862745, 0.054901960784313725)"
631,15.593203,-0.21767001,CRISPR associated protein Cas1,631,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
632,-4.7093854,-0.6200757,CRISPR associated protein Cas1,632,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
633,-2.7264729,12.818206,CRISPR associated protein Cas2,633,"(1.0, 0.4980392156862745, 0.054901960784313725)"
634,0.43194756,-0.6266132,CRISPR associated protein Cas1,634,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
635,0.122984305,-3.453311,CRISPR associated protein Cas1,635,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
636,1.5438199,8.584132,CRISPR associated protein Cas2,636,"(1.0, 0.4980392156862745, 0.054901960784313725)"
637,-3.5309393,13.693091,CRISPR associated protein Cas2,637,"(1.0, 0.4980392156862745, 0.054901960784313725)"
638,0.578856,-1.2136066,CRISPR associated protein Cas1,638,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
639,-0.0035400288,10.9998255,CRISPR associated protein Cas2,639,"(1.0, 0.4980392156862745, 0.054901960784313725)"
