,x,y,type,id,color
413,-1.165869,-0.47552726,CRISPR associated protein Cas1,413,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
414,-3.1149735,0.05943416,CRISPR associated protein Cas1,414,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
415,16.341244,0.5630808,CRISPR associated protein Cas2,415,"(1.0, 0.4980392156862745, 0.054901960784313725)"
416,-2.7178423,0.1900233,CRISPR associated protein Cas1,416,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
417,14.323405,1.3209376,CRISPR associated protein Cas2,417,"(1.0, 0.4980392156862745, 0.054901960784313725)"
418,-2.791076,-2.5144217,CRISPR associated protein Cas1,418,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
419,-1.2483263,-3.358929,CRISPR associated protein Cas1,419,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
420,-1.0901074,-1.8055117,CRISPR associated protein Cas1,420,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
421,-6.334084,-2.319213,CRISPR associated protein Cas1,421,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
422,-4.697945,-1.951795,CRISPR associated protein Cas1,422,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
423,-0.37616983,1.457125,CRISPR associated protein Cas1,423,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
424,-8.160125,1.9941827,CRISPR associated protein Cas1,424,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
425,-2.9346802,-0.8160019,CRISPR associated protein Cas1,425,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
426,-4.04471,0.6115405,CRISPR associated protein Cas1,426,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
427,14.182587,-3.0473807,CRISPR associated protein Cas2,427,"(1.0, 0.4980392156862745, 0.054901960784313725)"
428,11.523235,5.0341177,CRISPR associated protein Cas2,428,"(1.0, 0.4980392156862745, 0.054901960784313725)"
429,-2.4493325,-0.20154238,CRISPR associated protein Cas1,429,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
430,-1.9510638,-1.7358606,CRISPR associated protein Cas1,430,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
431,-4.4711905,-1.1902205,CRISPR associated protein Cas1,431,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
432,-5.6604853,1.5022563,CRISPR associated protein Cas1,432,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
433,15.880953,1.4346808,CRISPR associated protein Cas2,433,"(1.0, 0.4980392156862745, 0.054901960784313725)"
434,-1.5220329,0.028568655,CRISPR associated protein Cas1,434,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
435,13.349738,-1.0970644,CRISPR associated protein Cas2,435,"(1.0, 0.4980392156862745, 0.054901960784313725)"
436,12.71412,2.2670228,CRISPR associated protein Cas2,436,"(1.0, 0.4980392156862745, 0.054901960784313725)"
437,-4.9442844,0.49206582,CRISPR associated protein Cas1,437,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
438,-2.3469687,3.3207603,CRISPR associated protein Cas1,438,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
439,-1.5399547,-0.7088942,CRISPR associated protein Cas1,439,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
440,12.52713,-3.0084958,CRISPR associated protein Cas2,440,"(1.0, 0.4980392156862745, 0.054901960784313725)"
441,-1.0768824,0.54298395,CRISPR associated protein Cas1,441,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
442,-2.647802,3.564379,CRISPR associated protein Cas1,442,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
443,0.10433693,-3.0227196,CRISPR associated protein Cas1,443,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
444,15.16364,1.6293914,CRISPR associated protein Cas2,444,"(1.0, 0.4980392156862745, 0.054901960784313725)"
445,0.08678366,2.0000005,CRISPR associated protein Cas1,445,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
446,-0.38177758,7.6622114,CRISPR associated protein Cas1,446,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
447,12.853527,1.4453305,CRISPR associated protein Cas2,447,"(1.0, 0.4980392156862745, 0.054901960784313725)"
448,12.257789,2.136788,CRISPR associated protein Cas2,448,"(1.0, 0.4980392156862745, 0.054901960784313725)"
449,-1.667555,-2.3666787,CRISPR associated protein Cas1,449,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
450,15.34164,-1.2562017,CRISPR associated protein Cas2,450,"(1.0, 0.4980392156862745, 0.054901960784313725)"
451,-2.7691119,2.5549254,CRISPR associated protein Cas1,451,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
452,-8.259457,0.82718337,CRISPR associated protein Cas1,452,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
453,-2.2776196,1.8305224,CRISPR associated protein Cas1,453,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
454,-0.1753375,1.7120856,CRISPR associated protein Cas1,454,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
455,-3.389677,3.1206079,CRISPR associated protein Cas1,455,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
456,15.301895,0.39924946,CRISPR associated protein Cas2,456,"(1.0, 0.4980392156862745, 0.054901960784313725)"
457,15.714164,-2.701359,CRISPR associated protein Cas2,457,"(1.0, 0.4980392156862745, 0.054901960784313725)"
458,-6.5300727,2.5769837,CRISPR associated protein Cas1,458,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
459,9.913115,-1.0383772,CRISPR associated protein Cas2,459,"(1.0, 0.4980392156862745, 0.054901960784313725)"
460,14.415449,2.65735,CRISPR associated protein Cas2,460,"(1.0, 0.4980392156862745, 0.054901960784313725)"
461,12.575373,1.9960641,CRISPR associated protein Cas2,461,"(1.0, 0.4980392156862745, 0.054901960784313725)"
462,-5.0848885,-2.6557748,CRISPR associated protein Cas1,462,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
463,-8.304439,2.2270858,CRISPR associated protein Cas1,463,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
464,-3.5325618,-0.1819903,CRISPR associated protein Cas1,464,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
465,-2.8657446,0.061476555,CRISPR associated protein Cas1,465,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
466,-2.6538134,0.91143125,CRISPR associated protein Cas1,466,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
467,12.575472,4.747041,CRISPR associated protein Cas2,467,"(1.0, 0.4980392156862745, 0.054901960784313725)"
468,-2.8187695,-0.68693846,CRISPR associated protein Cas1,468,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
469,13.4754,2.6846123,CRISPR associated protein Cas2,469,"(1.0, 0.4980392156862745, 0.054901960784313725)"
470,12.017853,0.20939441,CRISPR associated protein Cas2,470,"(1.0, 0.4980392156862745, 0.054901960784313725)"
471,14.268223,0.97164726,CRISPR associated protein Cas2,471,"(1.0, 0.4980392156862745, 0.054901960784313725)"
472,8.42814,1.9959928,CRISPR associated protein Cas2,472,"(1.0, 0.4980392156862745, 0.054901960784313725)"
473,-0.85106057,7.941028,CRISPR associated protein Cas1,473,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
474,-1.3764507,4.2150455,CRISPR associated protein Cas1,474,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
475,11.6620455,4.9513626,CRISPR associated protein Cas2,475,"(1.0, 0.4980392156862745, 0.054901960784313725)"
476,-6.9718456,1.5513589,CRISPR associated protein Cas1,476,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
477,13.865155,-0.30390546,CRISPR associated protein Cas2,477,"(1.0, 0.4980392156862745, 0.054901960784313725)"
478,15.338086,-2.5993867,CRISPR associated protein Cas2,478,"(1.0, 0.4980392156862745, 0.054901960784313725)"
479,-2.283902,3.5599632,CRISPR associated protein Cas1,479,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
480,-1.805716,0.4432541,CRISPR associated protein Cas1,480,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
481,14.412101,-2.691432,CRISPR associated protein Cas2,481,"(1.0, 0.4980392156862745, 0.054901960784313725)"
482,11.924615,-0.92421407,CRISPR associated protein Cas2,482,"(1.0, 0.4980392156862745, 0.054901960784313725)"
483,13.069244,-0.065024495,CRISPR associated protein Cas2,483,"(1.0, 0.4980392156862745, 0.054901960784313725)"
484,-3.1741219,0.0059845587,CRISPR associated protein Cas1,484,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
485,-3.6417153,-3.3975039,CRISPR associated protein Cas1,485,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
486,15.287989,2.6796143,CRISPR associated protein Cas2,486,"(1.0, 0.4980392156862745, 0.054901960784313725)"
487,-2.8779933,-1.6130531,CRISPR associated protein Cas1,487,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
488,-4.3235836,0.5741383,CRISPR associated protein Cas1,488,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
489,12.953331,6.059572,CRISPR associated protein Cas2,489,"(1.0, 0.4980392156862745, 0.054901960784313725)"
490,-3.8364735,-3.5021017,CRISPR associated protein Cas1,490,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
491,16.29572,1.8936361,CRISPR associated protein Cas2,491,"(1.0, 0.4980392156862745, 0.054901960784313725)"
492,-4.113439,1.5433137,CRISPR associated protein Cas1,492,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
493,-0.27093336,5.2093835,CRISPR associated protein Cas1,493,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
494,14.009964,-2.4415255,CRISPR associated protein Cas2,494,"(1.0, 0.4980392156862745, 0.054901960784313725)"
495,-8.410563,2.1835706,CRISPR associated protein Cas1,495,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
496,12.774124,6.438117,CRISPR associated protein Cas2,496,"(1.0, 0.4980392156862745, 0.054901960784313725)"
497,-4.338971,0.33479917,CRISPR associated protein Cas1,497,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
498,-2.1066809,1.4142795,CRISPR associated protein Cas1,498,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
499,15.187958,-1.0604204,CRISPR associated protein Cas2,499,"(1.0, 0.4980392156862745, 0.054901960784313725)"
500,-4.752841,-0.6173708,CRISPR associated protein Cas1,500,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
501,11.814367,6.055079,CRISPR associated protein Cas2,501,"(1.0, 0.4980392156862745, 0.054901960784313725)"
502,15.573536,-0.7010393,CRISPR associated protein Cas2,502,"(1.0, 0.4980392156862745, 0.054901960784313725)"
503,-3.6575217,0.30544972,CRISPR associated protein Cas1,503,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
504,-2.0420601,-1.4964038,CRISPR associated protein Cas1,504,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
505,-2.7676759,0.709699,CRISPR associated protein Cas1,505,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
506,9.273182,1.7216374,CRISPR associated protein Cas2,506,"(1.0, 0.4980392156862745, 0.054901960784313725)"
507,0.06427926,-1.4995434,CRISPR associated protein Cas1,507,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
508,12.691954,-0.3099323,CRISPR associated protein Cas2,508,"(1.0, 0.4980392156862745, 0.054901960784313725)"
509,-0.339367,5.4119997,CRISPR associated protein Cas1,509,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
510,16.47439,1.4312037,CRISPR associated protein Cas2,510,"(1.0, 0.4980392156862745, 0.054901960784313725)"
511,14.628705,0.4132963,CRISPR associated protein Cas2,511,"(1.0, 0.4980392156862745, 0.054901960784313725)"
512,11.944104,-2.7318218,CRISPR associated protein Cas2,512,"(1.0, 0.4980392156862745, 0.054901960784313725)"
513,-3.9970217,0.48302847,CRISPR associated protein Cas1,513,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
514,-0.6119174,-1.9578148,CRISPR associated protein Cas1,514,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
515,-0.66173357,7.326468,CRISPR associated protein Cas1,515,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
516,8.739694,1.9092753,CRISPR associated protein Cas2,516,"(1.0, 0.4980392156862745, 0.054901960784313725)"
517,-8.157649,1.7363559,CRISPR associated protein Cas1,517,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
518,-4.4791107,-2.1492841,CRISPR associated protein Cas1,518,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
519,-4.561425,0.12975968,CRISPR associated protein Cas1,519,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
520,16.366882,-1.8153316,CRISPR associated protein Cas2,520,"(1.0, 0.4980392156862745, 0.054901960784313725)"
521,-3.95454,2.0292504,CRISPR associated protein Cas1,521,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
522,12.197841,4.0990443,CRISPR associated protein Cas2,522,"(1.0, 0.4980392156862745, 0.054901960784313725)"
523,0.7001688,1.3962028,CRISPR associated protein Cas1,523,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
524,-6.163332,-2.2434208,CRISPR associated protein Cas1,524,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
525,15.945425,1.9699476,CRISPR associated protein Cas2,525,"(1.0, 0.4980392156862745, 0.054901960784313725)"
526,16.436422,1.6753156,CRISPR associated protein Cas2,526,"(1.0, 0.4980392156862745, 0.054901960784313725)"
527,0.6952226,1.597922,CRISPR associated protein Cas1,527,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
528,13.674985,2.0527208,CRISPR associated protein Cas2,528,"(1.0, 0.4980392156862745, 0.054901960784313725)"
529,16.695621,-2.2501566,CRISPR associated protein Cas2,529,"(1.0, 0.4980392156862745, 0.054901960784313725)"
530,-2.5598338,1.6134259,CRISPR associated protein Cas1,530,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
531,-0.98316306,-1.7104245,CRISPR associated protein Cas1,531,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
532,-6.0088744,-1.956189,CRISPR associated protein Cas1,532,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
533,9.5768175,-0.38441646,CRISPR associated protein Cas2,533,"(1.0, 0.4980392156862745, 0.054901960784313725)"
534,-4.3638754,-2.452927,CRISPR associated protein Cas1,534,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
535,15.5603285,-1.1670575,CRISPR associated protein Cas2,535,"(1.0, 0.4980392156862745, 0.054901960784313725)"
536,-6.8750715,0.08472691,CRISPR associated protein Cas1,536,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
537,11.658974,5.2352204,CRISPR associated protein Cas2,537,"(1.0, 0.4980392156862745, 0.054901960784313725)"
538,-1.1537687,7.160714,CRISPR associated protein Cas1,538,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
539,-0.6703549,7.254745,CRISPR associated protein Cas1,539,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
540,-3.8687594,0.23238584,CRISPR associated protein Cas1,540,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
541,-3.9518313,0.65468216,CRISPR associated protein Cas1,541,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
542,-0.67598796,8.061657,CRISPR associated protein Cas1,542,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
543,-4.45492,1.9015548,CRISPR associated protein Cas1,543,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
544,9.180166,-0.55771935,CRISPR associated protein Cas2,544,"(1.0, 0.4980392156862745, 0.054901960784313725)"
545,12.3031225,0.7255078,CRISPR associated protein Cas2,545,"(1.0, 0.4980392156862745, 0.054901960784313725)"
546,-0.40741527,-1.2471561,CRISPR associated protein Cas1,546,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
547,13.449225,0.17824663,CRISPR associated protein Cas2,547,"(1.0, 0.4980392156862745, 0.054901960784313725)"
548,16.007174,1.5051198,CRISPR associated protein Cas2,548,"(1.0, 0.4980392156862745, 0.054901960784313725)"
549,-9.110699,2.309125,CRISPR associated protein Cas1,549,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
550,-1.6708487,-2.6855412,CRISPR associated protein Cas1,550,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
551,-7.216207,0.8266494,CRISPR associated protein Cas1,551,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
552,14.419216,-1.2626487,CRISPR associated protein Cas2,552,"(1.0, 0.4980392156862745, 0.054901960784313725)"
553,-4.9628305,0.2893373,CRISPR associated protein Cas1,553,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
554,-8.4095545,1.1590769,CRISPR associated protein Cas1,554,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
555,-4.7623024,-2.7252002,CRISPR associated protein Cas1,555,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
556,13.750084,-1.5077826,CRISPR associated protein Cas2,556,"(1.0, 0.4980392156862745, 0.054901960784313725)"
557,-3.6274097,-0.95161706,CRISPR associated protein Cas1,557,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
558,-1.948531,-0.91644067,CRISPR associated protein Cas1,558,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
559,12.717763,5.833839,CRISPR associated protein Cas2,559,"(1.0, 0.4980392156862745, 0.054901960784313725)"
560,-8.026206,2.3865907,CRISPR associated protein Cas1,560,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
561,12.182185,1.4313476,CRISPR associated protein Cas2,561,"(1.0, 0.4980392156862745, 0.054901960784313725)"
562,15.1015215,-0.9473277,CRISPR associated protein Cas2,562,"(1.0, 0.4980392156862745, 0.054901960784313725)"
563,11.779401,5.345254,CRISPR associated protein Cas2,563,"(1.0, 0.4980392156862745, 0.054901960784313725)"
564,16.074478,1.4057504,CRISPR associated protein Cas2,564,"(1.0, 0.4980392156862745, 0.054901960784313725)"
565,-6.692124,2.679574,CRISPR associated protein Cas1,565,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
566,16.413916,1.6843153,CRISPR associated protein Cas2,566,"(1.0, 0.4980392156862745, 0.054901960784313725)"
567,9.3131075,-0.09065309,CRISPR associated protein Cas2,567,"(1.0, 0.4980392156862745, 0.054901960784313725)"
568,13.314908,1.7506069,CRISPR associated protein Cas2,568,"(1.0, 0.4980392156862745, 0.054901960784313725)"
569,-2.7867193,0.2846081,CRISPR associated protein Cas1,569,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
570,14.568763,-2.8021426,CRISPR associated protein Cas2,570,"(1.0, 0.4980392156862745, 0.054901960784313725)"
571,-4.5967636,-0.030126994,CRISPR associated protein Cas1,571,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
572,12.496493,-0.28009805,CRISPR associated protein Cas2,572,"(1.0, 0.4980392156862745, 0.054901960784313725)"
573,-8.424624,1.5692612,CRISPR associated protein Cas1,573,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
574,-4.0664,-0.8064826,CRISPR associated protein Cas1,574,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
575,13.68294,2.4918718,CRISPR associated protein Cas2,575,"(1.0, 0.4980392156862745, 0.054901960784313725)"
576,9.143046,-1.1315864,CRISPR associated protein Cas2,576,"(1.0, 0.4980392156862745, 0.054901960784313725)"
577,12.381916,6.223382,CRISPR associated protein Cas2,577,"(1.0, 0.4980392156862745, 0.054901960784313725)"
578,-0.76988727,-0.49396873,CRISPR associated protein Cas1,578,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
579,11.490298,5.389757,CRISPR associated protein Cas2,579,"(1.0, 0.4980392156862745, 0.054901960784313725)"
580,15.4822235,1.5765202,CRISPR associated protein Cas2,580,"(1.0, 0.4980392156862745, 0.054901960784313725)"
581,12.316801,-1.5030746,CRISPR associated protein Cas2,581,"(1.0, 0.4980392156862745, 0.054901960784313725)"
582,-1.68411,4.3386526,CRISPR associated protein Cas1,582,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
583,-2.45676,3.6529043,CRISPR associated protein Cas1,583,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
584,8.716791,1.8430992,CRISPR associated protein Cas2,584,"(1.0, 0.4980392156862745, 0.054901960784313725)"
585,12.935551,-1.6052077,CRISPR associated protein Cas2,585,"(1.0, 0.4980392156862745, 0.054901960784313725)"
586,12.412826,-0.26125628,CRISPR associated protein Cas2,586,"(1.0, 0.4980392156862745, 0.054901960784313725)"
587,-2.5357037,-2.379215,CRISPR associated protein Cas1,587,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
588,-6.3685284,-1.7622842,CRISPR associated protein Cas1,588,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
589,11.680726,-0.10848851,CRISPR associated protein Cas2,589,"(1.0, 0.4980392156862745, 0.054901960784313725)"
590,15.852662,2.50114,CRISPR associated protein Cas2,590,"(1.0, 0.4980392156862745, 0.054901960784313725)"
591,15.644136,-1.73771,CRISPR associated protein Cas2,591,"(1.0, 0.4980392156862745, 0.054901960784313725)"
592,-0.7359779,8.023323,CRISPR associated protein Cas1,592,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
593,-4.6464334,1.5572939,CRISPR associated protein Cas1,593,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
594,15.201735,1.5766065,CRISPR associated protein Cas2,594,"(1.0, 0.4980392156862745, 0.054901960784313725)"
595,-8.055114,1.6737771,CRISPR associated protein Cas1,595,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
596,1.1401784,1.7368728,CRISPR associated protein Cas1,596,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
597,14.310115,0.37871918,CRISPR associated protein Cas2,597,"(1.0, 0.4980392156862745, 0.054901960784313725)"
598,14.32202,-2.7857165,CRISPR associated protein Cas2,598,"(1.0, 0.4980392156862745, 0.054901960784313725)"
599,-0.2196891,5.2180696,CRISPR associated protein Cas1,599,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
600,9.910426,-0.5097523,CRISPR associated protein Cas2,600,"(1.0, 0.4980392156862745, 0.054901960784313725)"
601,12.245416,-2.2395828,CRISPR associated protein Cas2,601,"(1.0, 0.4980392156862745, 0.054901960784313725)"
602,0.6655507,0.3068918,CRISPR associated protein Cas1,602,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
603,12.644921,2.208304,CRISPR associated protein Cas2,603,"(1.0, 0.4980392156862745, 0.054901960784313725)"
604,12.332507,1.8538787,CRISPR associated protein Cas2,604,"(1.0, 0.4980392156862745, 0.054901960784313725)"
605,-0.5783274,0.5336303,CRISPR associated protein Cas1,605,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
606,-3.3714044,-3.6612768,CRISPR associated protein Cas1,606,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
607,12.888408,0.15736665,CRISPR associated protein Cas2,607,"(1.0, 0.4980392156862745, 0.054901960784313725)"
608,-0.8372023,8.008287,CRISPR associated protein Cas1,608,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
609,11.787334,5.264539,CRISPR associated protein Cas2,609,"(1.0, 0.4980392156862745, 0.054901960784313725)"
610,13.694155,1.4437647,CRISPR associated protein Cas2,610,"(1.0, 0.4980392156862745, 0.054901960784313725)"
611,-1.6452368,0.9041064,CRISPR associated protein Cas1,611,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
612,14.821808,0.7534544,CRISPR associated protein Cas2,612,"(1.0, 0.4980392156862745, 0.054901960784313725)"
613,16.08008,0.7787666,CRISPR associated protein Cas2,613,"(1.0, 0.4980392156862745, 0.054901960784313725)"
614,-8.343812,2.0982647,CRISPR associated protein Cas1,614,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
615,9.731216,-0.9153667,CRISPR associated protein Cas2,615,"(1.0, 0.4980392156862745, 0.054901960784313725)"
616,14.725716,1.1446248,CRISPR associated protein Cas2,616,"(1.0, 0.4980392156862745, 0.054901960784313725)"
617,-0.9917611,-2.0093815,CRISPR associated protein Cas1,617,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
618,-7.427489,2.6447818,CRISPR associated protein Cas1,618,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
619,12.762794,-1.3265986,CRISPR associated protein Cas2,619,"(1.0, 0.4980392156862745, 0.054901960784313725)"
620,12.001285,-1.0814742,CRISPR associated protein Cas2,620,"(1.0, 0.4980392156862745, 0.054901960784313725)"
621,16.449234,0.83552194,CRISPR associated protein Cas2,621,"(1.0, 0.4980392156862745, 0.054901960784313725)"
622,8.860469,-0.48794684,CRISPR associated protein Cas2,622,"(1.0, 0.4980392156862745, 0.054901960784313725)"
623,-2.841958,3.6794894,CRISPR associated protein Cas1,623,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
624,15.551447,1.2453518,CRISPR associated protein Cas2,624,"(1.0, 0.4980392156862745, 0.054901960784313725)"
625,15.709118,1.9237186,CRISPR associated protein Cas2,625,"(1.0, 0.4980392156862745, 0.054901960784313725)"
626,15.278465,-1.2388538,CRISPR associated protein Cas2,626,"(1.0, 0.4980392156862745, 0.054901960784313725)"
627,14.540536,-2.1501281,CRISPR associated protein Cas2,627,"(1.0, 0.4980392156862745, 0.054901960784313725)"
628,12.85121,-1.4993474,CRISPR associated protein Cas2,628,"(1.0, 0.4980392156862745, 0.054901960784313725)"
629,-3.489716,0.09056578,CRISPR associated protein Cas1,629,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
630,14.864965,1.5391711,CRISPR associated protein Cas2,630,"(1.0, 0.4980392156862745, 0.054901960784313725)"
631,-1.0369073,7.6787257,CRISPR associated protein Cas1,631,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
632,-7.8456726,1.4992851,CRISPR associated protein Cas1,632,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
633,14.868546,-1.2945396,CRISPR associated protein Cas2,633,"(1.0, 0.4980392156862745, 0.054901960784313725)"
634,-3.1447954,-0.15113938,CRISPR associated protein Cas1,634,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
635,-2.9605315,-2.9394445,CRISPR associated protein Cas1,635,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
636,9.272599,2.6826642,CRISPR associated protein Cas2,636,"(1.0, 0.4980392156862745, 0.054901960784313725)"
637,16.355028,0.4428529,CRISPR associated protein Cas2,637,"(1.0, 0.4980392156862745, 0.054901960784313725)"
638,-3.7655907,1.3262471,CRISPR associated protein Cas1,638,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
639,12.300143,0.770601,CRISPR associated protein Cas2,639,"(1.0, 0.4980392156862745, 0.054901960784313725)"
640,-2.988596,-3.1936283,CRISPR associated protein Cas1,640,"(0.12156862745098039, 0.4666666666666667, 0.7058823529411765)"
641,16.346289,-1.0925516,CRISPR associated protein Cas2,641,"(1.0, 0.4980392156862745, 0.054901960784313725)"
642,13.056131,-2.6944764,CRISPR associated protein Cas2,642,"(1.0, 0.4980392156862745, 0.054901960784313725)"
